"(3,1)",21,13.479
"(3,2)",21,12.68
"(3,3)",21,12.773
"(3,4)",21,14.377
"(3,5)",21,15.236
"(4,0)",21,13.339
"(4,1)",21,0.0
"(4,2)",21,0.0
"(4,3)",21,0.0
"(4,4)",21,12.318
"(4,5)",21,13.975
"(5,0)",21,11.965
"(5,1)",21,10.756
"(5,2)",21,9.857
"(5,3)",21,10.847
"(5,4)",21,11.854
"(5,5)",21,12.819
"(0,0)",22,19.836
"(0,1)",22,0.0
"(0,2)",22,17.766
"(0,3)",22,16.63
"(0,4)",22,16.518
"(0,5)",22,17.672
"(1,0)",22,18.23
"(1,1)",22,15.719
"(1,2)",22,16.531
"(1,3)",22,16.791
"(1,4)",22,0.0
"(1,5)",22,15.321
"(2,0)",22,16.785
"(2,1)",22,15.423
"(2,2)",22,14.439
"(2,3)",22,15.598
"(2,4)",22,16.238
"(2,5)",22,15.236
"(3,0)",22,15.39
"(3,1)",22,14.289
"(3,2)",22,13.416
"(3,3)",22,13.475
"(3,4)",22,15.055
"(3,5)",22,15.892
"(4,0)",22,14.149
"(4,1)",22,0.0
"(4,2)",22,0.0
"(4,3)",22,0.0
"(4,4)",22,12.99
"(4,5)",22,14.63
"(5,0)",22,12.774
"(5,1)",22,11.566
"(5,2)",22,10.503
"(5,3)",22,11.496
"(5,4)",22,12.506
"(5,5)",22,13.471
"(0,0)",23,20.638
"(0,1)",23,0.0
"(0,2)",23,18.476
"(0,3)",23,17.339
"(0,4)",23,17.227
"(0,5)",23,18.381
"(1,0)",23,19.031
"(1,1)",23,16.521
"(1,2)",23,17.249
"(1,3)",23,17.489
"(1,4)",23,0.0
"(1,5)",23,16.03
"(2,0)",23,17.587
"(2,1)",23,16.225
"(2,2)",23,15.164
"(2,3)",23,16.295
"(2,4)",23,16.913
"(2,5)",23,15.91
"(3,0)",23,16.192
"(3,1)",23,15.091
"(3,2)",23,14.145
"(3,3)",23,14.172
"(3,4)",23,15.728
"(3,5)",23,16.543
"(4,0)",23,14.951
"(4,1)",23,0.0
"(4,2)",23,0.0
"(4,3)",23,0.0
"(4,4)",23,13.658
"(4,5)",23,15.281
"(5,0)",23,13.576
"(5,1)",23,12.367
"(5,2)",23,11.2
"(5,3)",23,12.141
"(5,4)",23,13.153
"(5,5)",23,14.119
"(0,0)",24,21.432
"(0,1)",24,0.0
"(0,2)",24,19.178
"(0,3)",24,18.041
"(0,4)",24,17.929
"(0,5)",24,19.083
"(1,0)",24,19.825
"(1,1)",24,17.315
"(1,2)",24,17.96
"(1,3)",24,18.181
"(1,4)",24,0.0
"(1,5)",24,16.732
"(2,0)",24,18.38
"(2,1)",24,17.018
"(2,2)",24,15.881
"(2,3)",24,16.987
"(2,4)",24,17.583
"(2,5)",24,16.58
"(3,0)",24,16.986
"(3,1)",24,15.884
"(3,2)",24,14.867
"(3,3)",24,14.863
"(3,4)",24,16.396
"(3,5)",24,17.19
"(4,0)",24,15.744
"(4,1)",24,0.0
"(4,2)",24,0.0
"(4,3)",24,0.0
"(4,4)",24,14.321
"(4,5)",24,15.927
"(5,0)",24,14.369
"(5,1)",24,13.161
"(5,2)",24,11.972
"(5,3)",24,12.781
"(5,4)",24,13.796
"(5,5)",24,14.762
"(0,0)",25,22.217
"(0,1)",25,0.0
"(0,2)",25,19.874
"(0,3)",25,18.735
"(0,4)",25,18.624
"(0,5)",25,19.778
"(1,0)",25,20.611
"(1,1)",25,18.1
"(1,2)",25,18.663
"(1,3)",25,18.867
"(1,4)",25,0.0
"(1,5)",25,17.427
"(2,0)",25,19.166
"(2,1)",25,17.804
"(2,2)",25,16.591
"(2,3)",25,17.672
"(2,4)",25,18.249
"(2,5)",25,17.244
"(3,0)",25,17.771
"(3,1)",25,16.67
"(3,2)",25,15.584
"(3,3)",25,15.549
"(3,4)",25,17.059
"(3,5)",25,17.833
"(4,0)",25,16.53
"(4,1)",25,0.0
"(4,2)",25,0.0
"(4,3)",25,0.0
"(4,4)",25,14.98
"(4,5)",25,16.569
"(5,0)",25,15.155
"(5,1)",25,13.946
"(5,2)",25,12.754
"(5,3)",25,13.417
"(5,4)",25,14.435
"(5,5)",25,15.402
"(0,0)",26,22.995
"(0,1)",26,0.0
"(0,2)",26,20.562
"(0,3)",26,19.423
"(0,4)",26,19.312
"(0,5)",26,20.466
"(1,0)",26,21.389
"(1,1)",26,18.878
"(1,2)",26,19.36
"(1,3)",26,19.554
"(1,4)",26,0.0
"(1,5)",26,18.115
"(2,0)",26,19.944
"(2,1)",26,18.582
"(2,2)",26,17.293
"(2,3)",26,18.352
"(2,4)",26,18.91
"(2,5)",26,17.904
"(3,0)",26,18.549
"(3,1)",26,17.448
"(3,2)",26,16.348
"(3,3)",26,16.228
"(3,4)",26,17.718
"(3,5)",26,18.471
"(4,0)",26,17.308
"(4,1)",26,0.0
"(4,2)",26,0.0
"(4,3)",26,0.0
"(4,4)",26,15.634
"(4,5)",26,17.207
"(5,0)",26,15.933
"(5,1)",26,14.724
"(5,2)",26,13.531
"(5,3)",26,14.05
"(5,4)",26,15.07
"(5,5)",26,16.037
"(0,0)",27,23.765
"(0,1)",27,0.0
"(0,2)",27,21.244
"(0,3)",27,20.104
"(0,4)",27,19.993
"(0,5)",27,21.147
"(1,0)",27,22.159
"(1,1)",27,19.648
"(1,2)",27,20.05
"(1,3)",27,20.235
"(1,4)",27,0.0
"(1,5)",27,18.796
"(2,0)",27,20.714
"(2,1)",27,19.352
"(2,2)",27,17.989
"(2,3)",27,19.031
"(2,4)",27,19.566
"(2,5)",27,18.559
"(3,0)",27,19.319
"(3,1)",27,18.218
"(3,2)",27,17.109
"(3,3)",27,16.907
"(3,4)",27,18.372
"(3,5)",27,19.105
"(4,0)",27,18.078
"(4,1)",27,0.0
"(4,2)",27,0.0
"(4,3)",27,0.0
"(4,4)",27,16.284
"(4,5)",27,17.84
"(5,0)",27,16.703
"(5,1)",27,15.494
"(5,2)",27,14.3
"(5,3)",27,14.677
"(5,4)",27,15.701
"(5,5)",27,16.667
"(0,0)",28,24.528
"(0,1)",28,0.0
"(0,2)",28,21.919
"(0,3)",28,20.779
"(0,4)",28,20.667
"(0,5)",28,21.821
"(1,0)",28,22.921
"(1,1)",28,20.411
"(1,2)",28,20.734
"(1,3)",28,20.911
"(1,4)",28,0.0
"(1,5)",28,19.47
"(2,0)",28,21.476
"(2,1)",28,20.114
"(2,2)",28,18.68
"(2,3)",28,19.704
"(2,4)",28,20.218
"(2,5)",28,19.208
"(3,0)",28,20.081
"(3,1)",28,18.98
"(3,2)",28,17.863
"(3,3)",28,17.585
"(3,4)",28,19.022
"(3,5)",28,19.735
"(4,0)",28,18.84
"(4,1)",28,0.0
"(4,2)",28,0.0
"(4,3)",28,0.0
"(4,4)",28,16.929
"(4,5)",28,18.47
"(5,0)",28,17.465
"(5,1)",28,16.256
"(5,2)",28,15.063
"(5,3)",28,15.301
"(5,4)",28,16.327
"(5,5)",28,17.294
"(0,0)",29,25.282
"(0,1)",29,0.0
"(0,2)",29,22.587
"(0,3)",29,21.447
"(0,4)",29,21.335
"(0,5)",29,22.489
"(1,0)",29,23.676
"(1,1)",29,21.165
"(1,2)",29,21.41
"(1,3)",29,21.58
"(1,4)",29,0.0
"(1,5)",29,20.138
"(2,0)",29,22.231
"(2,1)",29,20.869
"(2,2)",29,19.363
"(2,3)",29,20.372
"(2,4)",29,20.865
"(2,5)",29,19.854
"(3,0)",29,20.836
"(3,1)",29,19.735
"(3,2)",29,18.61
"(3,3)",29,18.257
"(3,4)",29,19.667
"(3,5)",29,20.36
"(4,0)",29,19.595
"(4,1)",29,0.0
"(4,2)",29,0.0
"(4,3)",29,0.0
"(4,4)",29,17.569
"(4,5)",29,19.094
"(5,0)",29,18.22
"(5,1)",29,17.011
"(5,2)",29,15.817
